|TARIFF|,|EFF_DATE|,|CHANGE|,|SUB_CHAP|,|DESC1|,|DESC2|,|DESC3|,|FOOTNOTE|,|UOM|,|MFN|,|GT|,|AUT|,|NZT|,|CCCT|,|LDCT|,|GPT|,|UST|,|MT|,|MUST|,|CIAT|,|CT|,|CRT|,|IT|,|NT|,|SLT|,|PT|,|COLT|,|JT|,|PAT|,|HNT|,|KRT|,|CEUT|,|UAT|,|CPTPT|,|row_id|
|8901.90.10.00|,1/1/2020 0:00:00,1.00,||,|Open vessels|,,,||,|NMB|,|15 %|,||,||,||,|Free|,|Free|,|15 %|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|7.5 %|,16872
|8901.90.9|,7/1/2009 0:00:00,0.00,,|Other:|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16873
|8901.90.91.00|,1/1/2020 0:00:00,1.00,||,|Of dimensions exceeding a length of 294.13 m and a beam of 32.31 m|,,,||,|NMB|,|25 %|,||,||,||,|Free|,|Free|,|25 %|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,16874
|8901.90.99.00|,1/1/2020 0:00:00,1.00,||,|Other|,,,||,|NMB|,|25 %|,||,||,||,|Free|,|Free|,|25 %|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|9.5 %|,|9.5 %|,|9.5 %|,|Free|,|Free|,|Free|,|Free|,|Free|,|11 %|,|Free|,|Free|,|12.5 %|,16875
|8902.00|,1/1/1998 0:00:00,0.00,||,|Fishing vessels; factory ships and other vessels for processing or preserving fishery products.|,,,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,16876
|8902.00.10.00|,1/1/2020 0:00:00,1.00,||,|Of a registered length not exceeding 30.5 m|,,,||,|NMB|,|25 %|,||,||,||,|Free|,|Free|,|25 %|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|11 %|,|Free|,|Free|,|12.5 %|,16877
|8902.00.20.00|,1/1/1998 0:00:00,0.00,||,|Of a registered length exceeding 30.5 m|,,,||,|NMB|,|Free|,||,||,||,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,16878
|89.03|,1/1/1998 0:00:00,0.00,||,|Yachts and other vessels for pleasure or sports; rowing boats and canoes.|,,,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,16879
|8903.10.00.00|,1/1/1998 0:00:00,0.00,||,|Inflatable|,,,||,|NMB|,|9.5 %|,||,||,||,|Free|,|Free|,|5 %|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,16880
|8903.9|,1/1/1998 0:00:00,0.00,,|Other:|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16881
|8903.91.00|,1/1/1998 0:00:00,0.00,||,|Sailboats, with or without auxiliary motor|,,,||,||,|9.5 %|,||,||,||,|Free|,|Free|,|5 %|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,16882
|8903.91.00.1|,1/1/1998 0:00:00,0.00,,|With auxiliary motor:|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16883
|8903.91.00.11|,1/1/1998 0:00:00,0.00,||,|Of a length not exceeding 9.2 m|,,,||,|NMB|,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,16884
|8903.91.00.12|,1/1/1998 0:00:00,0.00,||,|Of a length exceeding 9.2 m|,,,||,|NMB|,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,16885
|8903.91.00.2|,1/1/1998 0:00:00,0.00,,|Without auxiliary motor:|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16886
|8903.91.00.21|,1/1/1998 0:00:00,0.00,||,|Of a length not exceeding 4 m|,,,||,|NMB|,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,16887
|8903.91.00.22|,1/1/1998 0:00:00,0.00,||,|Of a length exceeding 4 m but not exceeding 6.5 m|,,,||,|NMB|,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,16888
|8903.91.00.25|,1/1/2017 0:00:00,0.00,||,|Of a length exceeding 6.5 m|,,,||,|NMB|,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,16889
|8903.92.00|,1/1/1998 0:00:00,0.00,||,|Motorboats, other than outboard motorboats|,,,||,||,|9.5 %|,||,||,||,|Free|,|Free|,|5 %|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,16890
|8903.92.00.1|,4/1/2013 0:00:00,0.00,,|Cabin cruisers:|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16891
|8903.92.00.11|,1/1/1998 0:00:00,0.00,||,|Of a length not exceeding 9.2 m|,,,||,|NMB|,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,16892
|8903.92.00.12|,1/1/1998 0:00:00,0.00,||,|Of a length exceeding 9.2 m|,,,||,|NMB|,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,16893
|8903.92.00.2|,1/1/1998 0:00:00,0.00,,|Inboard motorboats:|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16894
|8903.92.00.21|,1/1/2012 0:00:00,0.00,||,|Personal watercraft, of an overall length not exceeding 4 m, inboard, water-jet driven, designed to be operated in a sitting, standing or kneeling position|,,,||,|NMB|,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,16895
|8903.92.00.22|,1/1/2012 0:00:00,0.00,||,|Of a length not exceeding 6 m|,,,||,|NMB|,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,16896
|8903.92.00.23|,1/1/1998 0:00:00,0.00,||,|Of a length exceeding 6 m but not exceeding 8 m|,,,||,|NMB|,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,16897
|8903.92.00.24|,1/1/1998 0:00:00,0.00,||,|Of a length exceeding 8 m|,,,||,|NMB|,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,16898
|8903.92.00.3|,4/1/2013 0:00:00,0.00,,|Inboard/outboard motorboats:|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16899
|8903.92.00.31|,1/1/1998 0:00:00,0.00,||,|Of a length not exceeding 6 m|,,,||,|NMB|,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,16900
|8903.92.00.32|,1/1/1998 0:00:00,0.00,||,|Of a length exceeding 6 m|,,,||,|NMB|,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,16901
|8903.92.00.90|,1/1/1998 0:00:00,0.00,||,|Other|,,,||,|NMB|,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,16902
|8903.99|,1/1/1998 0:00:00,0.00,||,|Other|,,,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,16903
|8903.99.10.00|,1/1/1998 0:00:00,0.00,||,|Racing shells|,,,||,|NMB|,|Free|,||,||,||,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,16904
|8903.99.90|,1/1/1998 0:00:00,0.00,||,|Other|,,,||,||,|9.5 %|,||,||,||,|Free|,|Free|,|5 %|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,16905
|8903.99.90.2|,1/1/2017 0:00:00,0.00,,|Outboard motorboats:|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16906
|8903.99.90.21|,1/1/2017 0:00:00,0.00,||,|Of metal|,,,||,|NMB|,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,16907
|8903.99.90.22|,1/1/2017 0:00:00,0.00,||,|Of reinforced plastics|,,,||,|NMB|,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,16908
|8903.99.90.29|,1/1/2017 0:00:00,0.00,||,|Other|,,,||,|NMB|,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,16909
|8903.99.90.90|,1/1/2017 0:00:00,0.00,||,|Other|,,,||,|NMB|,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,16910
|8904.00.00.00|,1/1/2020 0:00:00,1.00,||,|Tugs and pusher craft.|,,,||,|NMB|,|25 %|,||,||,||,|Free|,|Free|,|25 %|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|9.5 %|,|9.5 %|,|9.5 %|,|Free|,|Free|,|Free|,|Free|,|Free|,|11 %|,|12.5 %|,|Free|,|18 %|,16911
|89.05|,1/1/1998 0:00:00,0.00,||,|Light-vessels, fire-floats, dredgers, floating cranes, and other vessels the navigability of which is subsidiary to their main function; floating docks; floating or submersible drilling or production platforms.|,,,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,16912
|8905.10.00.00|,1/1/2020 0:00:00,1.00,||,|Dredgers|,,,||,|NMB|,|25 %|,||,||,||,|Free|,|Free|,|25 %|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|9.5 %|,|9.5 %|,|9.5 %|,|Free|,|Free|,|Free|,|Free|,|Free|,|11 %|,|Free|,|Free|,|18 %|,16913
|8905.20|,1/1/1998 0:00:00,0.00,||,|Floating or submersible drilling or production platforms|,,,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,16914
|8905.20.1|,5/5/2014 0:00:00,0.00,,|Drilling platforms:|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16915
|8905.20.11.00|,1/1/2020 0:00:00,1.00,||,|Used in drilling activity for exploration, delineation or development of offshore projects|,,,||,|NMB|,|Free|,||,||,||,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|10 %|,16916
|8905.20.19.00|,1/1/2020 0:00:00,1.00,||,|Other|,,,||,|NMB|,|20 %|,||,||,||,|Free|,|Free|,|20 %|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|9 %|,|Free|,|Free|,|10 %|,16917
|8905.20.20.00|,1/1/2020 0:00:00,1.00,||,|Production platforms|,,,||,|NMB|,|25 %|,||,||,||,|Free|,|Free|,|25 %|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|11 %|,|Free|,|Free|,|12.5 %|,16918
|8705.90.90.00|,1/1/2017 0:00:00,0.00,||,|Other|,,,||,|NMB|,|Free|,||,||,||,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,16564
|8706.00|,1/1/2002 0:00:00,0.00,||,|Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.|,,,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,16565
|8706.00.10.00|,1/1/1998 0:00:00,0.00,||,|For the tractors of tariff item No. 8701.10.10, 8701.30.00, 8701.91.00, 8701.92.00, 8701.93.00, 8701.94.00 or 8701.95.90|,,,||,|NMB|,|Free|,||,||,||,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,16566
|8706.00.20.00|,1/1/2012 0:00:00,0.00,||,|For the vehicles of heading 87.03 or of subheading 8704.21 or 8704.31|,,,||,|NMB|,|6.1 %|,||,||,||,|Free|,|Free|,|6 %|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,16567
|8706.00.90|,1/1/2020 0:00:00,1.00,||,|Other|,,,||,||,|6.1 %|,||,||,||,|Free|,|Free|,|6 %|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|4 %|,16568
|8706.00.90.20|,1/1/2002 0:00:00,0.00,||,|For the vehicles of heading 87.02|,,,||,|NMB|,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,16569
|8706.00.90.30|,6/1/2012 0:00:00,0.00,||,|For the vehicles of heading 87.04, other than subheadings 8704.21 and 8704.31|,,,||,|NMB|,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,16570
|8706.00.90.40|,1/1/2002 0:00:00,0.00,||,|For the vehicles of heading 87.05|,,,||,|NMB|,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,16571
|8706.00.90.90|,1/1/1998 0:00:00,0.00,||,|Other|,,,||,|NMB|,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,16572
|87.07|,1/1/2002 0:00:00,0.00,||,|Bodies (including cabs), for the motor vehicles of headings 87.01 to 87.05.|,,,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,16573
|8707.10.00|,1/1/1998 0:00:00,0.00,||,|For the vehicles of heading 87.03
|,,,||,||,|6 %|,||,||,||,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,16574
|8707.10.00.20|,1/1/2017 0:00:00,0.00,||,|For passenger cars, including racing cars and station wagons|,,,||,|NMB|,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,16575
|8707.10.00.90|,1/1/2012 0:00:00,0.00,||,|Other|,,,||,|NMB|,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,16576
|8707.90|,1/1/1998 0:00:00,0.00,||,|Other|,,,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,16577
|8707.90.10.00|,1/1/1998 0:00:00,0.00,||,|Cabs for the tractors of tariff item No. 8701.10.10, 8701.30.00, 8701.91.00, 8701.92.00, 8701.93.00, 8701.94.00 or 8701.95.90|,,,||,|NMB|,|Free|,||,||,||,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,16578
|8707.90.90|,1/1/2015 0:00:00,0.00,||,|Other|,,,||,||,|6 %|,||,||,||,|Free|,|Free|,|6 %|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,16579
|8707.90.90.10|,1/1/2002 0:00:00,0.00,||,|For the tractors of subheading 8701.20|,,,||,|NMB|,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,16580
|8707.90.90.3|,1/1/2002 0:00:00,0.00,,|For the vehicles of heading 87.04:|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16581
|8707.90.90.31|,1/1/1998 0:00:00,0.00,||,|Slide-in campers, new|,,,||,|NMB|,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,16582
|8707.90.90.39|,1/1/1998 0:00:00,0.00,||,|Other|,,,||,|NMB|,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,16583
|8707.90.90.40|,1/1/2002 0:00:00,0.00,||,|For the vehicles of heading 87.05|,,,||,|NMB|,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,16584
|8707.90.90.90|,1/1/1998 0:00:00,0.00,||,|Other|,,,||,|NMB|,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,16585
|87.08|,1/1/2002 0:00:00,0.00,||,|Parts and accessories of the motor vehicles of headings 87.01 to 87.05.|,,,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,16586
|8708.10|,1/1/1998 0:00:00,0.00,||,|Bumpers and parts therof|,,,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,16587
|8708.10.10|,1/1/1998 0:00:00,0.00,||,|Bumpers|,,,||,||,|6 %|,||,|Free|,|Free|,|Free|,|Free|,|6 %|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,16588
|8708.10.10.10|,1/1/1998 0:00:00,0.00,||,|Stampings|,,,||,|-  |,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,16589
|8708.10.10.90|,1/1/1998 0:00:00,0.00,||,|Other|,,,||,|-  |,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,16590
|8708.10.2|,1/1/1998 0:00:00,0.00,,|Parts:|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16591
|8708.10.21.00|,1/1/1998 0:00:00,0.00,||,|Face bars, of bare metal, not finished in any degree after final forming|,,,||,|-  |,|Free|,||,||,||,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,16592
|8708.10.29|,1/1/1998 0:00:00,0.00,||,|Other|,,,||,||,|6 %|,||,|Free|,|Free|,|Free|,|Free|,|6 %|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,16593
|8708.10.29.10|,1/1/1998 0:00:00,0.00,||,|Stampings|,,,||,|-  |,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,16594
|8708.10.29.90|,1/1/1998 0:00:00,0.00,||,|Other|,,,||,|-  |,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,16595
|8708.2|,1/1/1998 0:00:00,0.00,,|Other parts and accessories of bodies (including cabs):|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16596
|8708.21.00.00|,1/1/1998 0:00:00,0.00,||,|Safety seat belts|,,,||,|-  |,|6 %|,||,||,||,|Free|,|Free|,|6 %|,|Free|,|Free|,||,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,16597
|8708.29|,1/1/1998 0:00:00,0.00,||,|Other|,,,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,16598
|8708.29.1|,1/1/1998 0:00:00,0.00,,|Stampings:|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16599
|8708.29.11.00|,1/1/1998 0:00:00,0.00,||,|For the tractors of tariff item No. 8701.10.10, 8701.30.00, 8701.91.00, 8701.92.00, 8701.93.00, 8701.94.00 or 8701.95.90|,,,||,|-  |,|Free|,||,||,||,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,16600
|8708.29.19.00|,1/1/1998 0:00:00,0.00,||,|Other|,,,||,|-  |,|6 %|,||,|Free|,|Free|,|Free|,|Free|,|6 %|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,16601
|8708.29.20.00|,1/1/2012 0:00:00,0.00,||,|Door assemblies|,,,||,|-  |,|Free|,||,||,||,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,16602
|8708.29.60.00|,1/1/2012 0:00:00,0.00,||,|Seat covers or floor mats of plastics|,,,||,|-  |,|8.5 %|,||,||,||,|Free|,|Free|,|8.5 %|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,16603
|8708.29.9|,1/1/1998 0:00:00,0.00,,|Other:|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16604
|8708.29.91.00|,1/1/1998 0:00:00,0.00,||,|Veterinary units and parts and accessories thereof, designed for the transportation and storage of veterinary equipment and preparations, for installation on motor vehicles;
Parts and accessories for use in the manufacture of fire fighting vehicles;
Parts for the tractors of tariff item No. 8701.10.10, 8701.30.00, 8701.91.00, 8701.92.00, 8701.93.00, 8701.94.00 or 8701.95.90|,,,||,|-  |,|Free|,||,||,||,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,16605
|8708.29.92.00|,10/1/1998 0:00:00,0.00,||,|Rear-trunk spoilers or wings of polyurethane, for use as aftermarket automotive accessories|,,,||,|-  |,|6 %|,||,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,16606
|8708.29.99|,1/1/1998 0:00:00,0.00,||,|Other|,,,||,||,|6 %|,||,|Free|,|Free|,|Free|,|Free|,|6 %|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,16607
|8708.29.99.10|,1/16/2017 0:00:00,0.00,||,|Truck caps|,,,||,|-  |,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,16608
|8708.29.99.90|,1/1/1998 0:00:00,0.00,||,|Other|,,,||,|-  |,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,16609
|8708.30|,1/1/2007 0:00:00,0.00,||,|Brakes and servo-brakes; parts thereof|,,,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,16610
|8708.30.1|,1/1/2007 0:00:00,0.00,,|Mounted brake linings:|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16611
|8708.30.11.00|,1/1/2007 0:00:00,0.00,||,|For the tractors of tariff item No. 8701.10.10, 8701.30.00, 8701.91.00, 8701.92.00, 8701.93.00, 8701.94.00 or 8701.95.90|,,,||,|-  |,|Free|,||,||,||,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,16612
|8708.30.19.00|,1/1/2007 0:00:00,0.00,||,|Other|,,,||,|-  |,|6 %|,||,|Free|,|Free|,|Free|,|Free|,|6 %|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,16613
|8708.30.9|,1/1/2007 0:00:00,0.00,,|Other:|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16614
|8708.30.91.00|,1/1/2007 0:00:00,0.00,||,|Parts, excluding slack adjusters, service chambers, double diaphragm spring brake actuators and oiled air connectors, for use in the manufacture of air or vacuum brake control systems;
Parts for the tractors of tariff item No. 8701.10.10, 8701.30.00, 8701.91.00, 8701.92.00, 8701.93.00, 8701.94.00 or 8701.95.90|,,,||,|-  |,|Free|,||,||,||,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,16615
|8708.30.99|,1/1/2007 0:00:00,0.00,||,|Other|,,,||,||,|6 %|,||,|Free|,|Free|,|Free|,|Free|,|6 %|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,16616
|8708.30.99.10|,1/1/2007 0:00:00,0.00,||,|Brake cylinders|,,,||,|-  |,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,16617
|8708.30.99.20|,1/1/2007 0:00:00,0.00,||,|Disc brake caliper assemblies|,,,||,|-  |,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,16618
|8708.30.99.30|,1/1/2007 0:00:00,0.00,||,|Brake drums|,,,||,|-  |,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,16619
|8708.30.99.90|,1/1/2007 0:00:00,0.00,||,|Other|,,,||,|-  |,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,16620
|8708.40|,1/1/2007 0:00:00,0.00,||,|Gear boxes and parts thereof|,,,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,16621
|8708.40.2|,1/1/2007 0:00:00,0.00,,|Gear boxes:|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16622
